"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
9767;1184725;6150391;197907;0,186
9767;1184725;6150391;197908;0,051
9767;1184725;6150391;197909;0,064
9767;1184725;6150391;197910;0,387
9767;1184725;6150391;197911;0,856
9767;1184725;6150391;197912;1,039
9767;1184725;6150391;198001;1,11
9767;1184725;6150391;198002;1,045
9767;1184725;6150391;198003;1,216
9767;1184725;6150391;198004;1,116
9767;1184725;6150391;198005;1,065
9767;1184725;6150391;198006;0,778
9767;1184725;6150391;198007;0,354
9767;1184725;6150391;198008;0,134
9767;1184725;6150391;198009;0,024
9767;1184725;6150391;198010;0,424
9767;1184725;6150391;198011;1,053
9767;1184725;6150391;198012;1,02
9767;1184725;6150391;198101;0,941
9767;1184725;6150391;198102;0,966
9767;1184725;6150391;198103;1,176
9767;1184725;6150391;198104;1,023
9767;1184725;6150391;198105;0,923
9767;1184725;6150391;198106;0,584
9767;1184725;6150391;198107;0,32
9767;1184725;6150391;198108;0,113
9767;1184725;6150391;198109;0,112
9767;1184725;6150391;198110;0,329
9767;1184725;6150391;198111;0,465
9767;1184725;6150391;198112;0,885
9767;1184725;6150391;198201;1,059
9767;1184725;6150391;198202;1,068
9767;1184725;6150391;198203;1,098
9767;1184725;6150391;198204;0,979
9767;1184725;6150391;198205;0,956
9767;1184725;6150391;198206;0,538
9767;1184725;6150391;198207;0,217
9767;1184725;6150391;198208;0,077
9767;1184725;6150391;198209;0,071
9767;1184725;6150391;198210;0,591
9767;1184725;6150391;198211;1,046
9767;1184725;6150391;198212;1,161
9767;1184725;6150391;198301;0,959
9767;1184725;6150391;198302;0,992
9767;1184725;6150391;198303;1,101
9767;1184725;6150391;198304;1,05
9767;1184725;6150391;198305;0,748
9767;1184725;6150391;198306;0,481
9767;1184725;6150391;198307;0,299
9767;1184725;6150391;198308;0,161
9767;1184725;6150391;198309;0,135
9767;1184725;6150391;198310;0,295
9767;1184725;6150391;198311;0,557
9767;1184725;6150391;198312;0,888
9767;1184725;6150391;198401;1,046
9767;1184725;6150391;198402;1,016
9767;1184725;6150391;198403;1,005
9767;1184725;6150391;198404;1,106
9767;1184725;6150391;198405;1,113
9767;1184725;6150391;198406;0,891
9767;1184725;6150391;198407;0,327
9767;1184725;6150391;198408;0,181
9767;1184725;6150391;198409;0,166
9767;1184725;6150391;198410;0,532
9767;1184725;6150391;198411;0,795
9767;1184725;6150391;198412;0,999
9767;1184725;6150391;198501;0,965
9767;1184725;6150391;198502;1,11
9767;1184725;6150391;198503;1,091
9767;1184725;6150391;198504;0,913
9767;1184725;6150391;198505;0,802
9767;1184725;6150391;198506;0,471
9767;1184725;6150391;198507;0,19
9767;1184725;6150391;198508;0,018
9767;1184725;6150391;198509;-0,024
9767;1184725;6150391;198510;0,044
9767;1184725;6150391;198511;0,508
9767;1184725;6150391;198512;0,66
9767;1184725;6150391;198601;0,993
9767;1184725;6150391;198602;1,093
9767;1184725;6150391;198603;1,146
9767;1184725;6150391;198604;1,023
9767;1184725;6150391;198605;0,786
9767;1184725;6150391;198606;0,481
9767;1184725;6150391;198607;0,225
9767;1184725;6150391;198608;0,066
9767;1184725;6150391;198609;0,009
9767;1184725;6150391;198610;0,022
9767;1184725;6150391;198611;0,199
9767;1184725;6150391;198612;0,428
9767;1184725;6150391;198701;0,712
9767;1184725;6150391;198702;1,037
9767;1184725;6150391;198703;1,028
9767;1184725;6150391;198704;0,945
9767;1184725;6150391;198705;0,746
9767;1184725;6150391;198706;0,428
9767;1184725;6150391;198707;0,189
9767;1184725;6150391;198708;0,032
9767;1184725;6150391;198709;-0,006
9767;1184725;6150391;198710;0,277
9767;1184725;6150391;198711;0,415
9767;1184725;6150391;198712;0,988
9767;1184725;6150391;198801;1,013
9767;1184725;6150391;198802;1,048
9767;1184725;6150391;198803;0,957
9767;1184725;6150391;198804;0,993
9767;1184725;6150391;198805;0,971
9767;1184725;6150391;198806;0,639
9767;1184725;6150391;198807;0,267
9767;1184725;6150391;198808;0,078
9767;1184725;6150391;198809;0,018
9767;1184725;6150391;198810;0,12
9767;1184725;6150391;198811;0,168
9767;1184725;6150391;198812;0,493
9767;1184725;6150391;198901;0,531
9767;1184725;6150391;198902;0,671
9767;1184725;6150391;198903;0,985
9767;1184725;6150391;198904;1,041
9767;1184725;6150391;198905;0,75
9767;1184725;6150391;198906;0,418
9767;1184725;6150391;198907;0,195
9767;1184725;6150391;198908;0,05
9767;1184725;6150391;198909;0,236
9767;1184725;6150391;198910;0,323
9767;1184725;6150391;198911;0,634
9767;1184725;6150391;198912;0,941
9767;1184725;6150391;199001;0,932
9767;1184725;6150391;199002;0,972
9767;1184725;6150391;199003;0,857
9767;1184725;6150391;199004;1,01
9767;1184725;6150391;199005;0,76
9767;1184725;6150391;199006;0,447
9767;1184725;6150391;199007;0,164
9767;1184725;6150391;199008;0,086
9767;1184725;6150391;199009;-0,003
9767;1184725;6150391;199010;0,135
9767;1184725;6150391;199011;0,642
9767;1184725;6150391;199012;1,059
9767;1184725;6150391;199101;1,08
9767;1184725;6150391;199102;1,1
9767;1184725;6150391;199103;1,012
9767;1184725;6150391;199104;0,965
9767;1184725;6150391;199105;0,986
9767;1184725;6150391;199106;0,6
9767;1184725;6150391;199107;0,218
9767;1184725;6150391;199108;0,062
9767;1184725;6150391;199109;0,081
9767;1184725;6150391;199110;0,393
9767;1184725;6150391;199111;0,912
9767;1184725;6150391;199112;0,972
9767;1184725;6150391;199201;0,966
9767;1184725;6150391;199202;0,954
9767;1184725;6150391;199203;0,846
9767;1184725;6150391;199204;1,011
9767;1184725;6150391;199205;0,671
9767;1184725;6150391;199206;0,481
9767;1184725;6150391;199207;0,295
9767;1184725;6150391;199208;0,089
9767;1184725;6150391;199209;0,046
9767;1184725;6150391;199210;0,722
9767;1184725;6150391;199211;1,104
9767;1184725;6150391;199212;1,089
9767;1184725;6150391;199301;0,946
9767;1184725;6150391;199302;0,833
9767;1184725;6150391;199303;0,941
9767;1184725;6150391;199304;1,108
9767;1184725;6150391;199305;0,91
9767;1184725;6150391;199306;0,428
9767;1184725;6150391;199307;0,161
9767;1184725;6150391;199308;0,004
9767;1184725;6150391;199309;0,067
9767;1184725;6150391;199310;0,829
9767;1184725;6150391;199311;1,091
9767;1184725;6150391;199312;1,04
9767;1184725;6150391;199401;1,026
9767;1184725;6150391;199402;0,911
9767;1184725;6150391;199403;1,04
9767;1184725;6150391;199404;1,011
9767;1184725;6150391;199405;0,793
9767;1184725;6150391;199406;0,531
9767;1184725;6150391;199407;0,236
9767;1184725;6150391;199408;0,116
9767;1184725;6150391;199409;0,173
9767;1184725;6150391;199410;0,451
9767;1184725;6150391;199411;0,877
9767;1184725;6150391;199412;0,849
9767;1184725;6150391;199501;0,97
9767;1184725;6150391;199502;1,039
9767;1184725;6150391;199503;1,012
9767;1184725;6150391;199504;0,871
9767;1184725;6150391;199505;0,877
9767;1184725;6150391;199506;0,62
9767;1184725;6150391;199507;0,249
9767;1184725;6150391;199508;0,251
9767;1184725;6150391;199509;0,39
9767;1184725;6150391;199510;0,392
9767;1184725;6150391;199511;0,456
9767;1184725;6150391;199512;0,829
9767;1184725;6150391;199601;1,128
9767;1184725;6150391;199602;1,095
9767;1184725;6150391;199603;1,145
9767;1184725;6150391;199604;1,056
9767;1184725;6150391;199605;0,966
9767;1184725;6150391;199606;0,621
9767;1184725;6150391;199607;0,351
9767;1184725;6150391;199608;0,148
9767;1184725;6150391;199609;0,341
9767;1184725;6150391;199610;0,877
9767;1184725;6150391;199611;0,971
9767;1184725;6150391;199612;1,153
9767;1184725;6150391;199701;1,036
9767;1184725;6150391;199702;1,035
9767;1184725;6150391;199703;0,934
9767;1184725;6150391;199704;0,75
9767;1184725;6150391;199705;0,687
9767;1184725;6150391;199706;0,753
9767;1184725;6150391;199707;0,426
9767;1184725;6150391;199708;0,194
9767;1184725;6150391;199709;0,084
9767;1184725;6150391;199710;0,117
9767;1184725;6150391;199711;0,727
9767;1184725;6150391;199712;1,069
9767;1184725;6150391;199801;1,02
9767;1184725;6150391;199802;1,041
9767;1184725;6150391;199803;0,989
9767;1184725;6150391;199804;1,042
9767;1184725;6150391;199805;0,842
9767;1184725;6150391;199806;0,505
9767;1184725;6150391;199807;0,174
9767;1184725;6150391;199808;0,043
9767;1184725;6150391;199809;0,151
9767;1184725;6150391;199810;0,592
9767;1184725;6150391;199811;0,788
9767;1184725;6150391;199812;1,017
9767;1184725;6150391;199901;1,048
9767;1184725;6150391;199902;0,961
9767;1184725;6150391;199903;1,19
9767;1184725;6150391;199904;1,157
9767;1184725;6150391;199905;0,892
9767;1184725;6150391;199906;0,476
9767;1184725;6150391;199907;0,208
9767;1184725;6150391;199908;0,101
9767;1184725;6150391;199909;0,133
9767;1184725;6150391;199910;0,353
9767;1184725;6150391;199911;1,034
9767;1184725;6150391;199912;1,098
9767;1184725;6150391;200001;1,063
9767;1184725;6150391;200002;1,079
9767;1184725;6150391;200003;1,148
9767;1184725;6150391;200004;1,136
9767;1184725;6150391;200005;0,811
9767;1184725;6150391;200006;0,415
9767;1184725;6150391;200007;0,178
9767;1184725;6150391;200008;0,062
9767;1184725;6150391;200009;0,014
9767;1184725;6150391;200010;0,412
