LAMBX;LAMBY;PRENEI;PRELIQ;T;FF;Q;DLI;SSI;HU;EVAP;ETP;PE;SWI;SSWI_10J;DRAINC;RUNC;RESR_NEIGE;RESR_NEIGE6;HTEURNEIGE;HTEURNEIGE6;HTEURNEIGEX;SNOW_FRAC;ECOULEMENT;WG_RACINE;WGI_RACINE;TINF_H;TSUP_H;SWI_mean;SWI_weighted;MOIS
6553.950667205823;21772.98422968055;0.015400519155263949;3.1140070829474453;17.53870119875298;2.4954342381592163;10.077191862436898;3076.051819326142;1492.2320330537548;77.34727834809492;1.9950582419159177;2.902008139519716;1.1343346855719187;0.3609467311480114;0.03692706227254347;0.11099911300105657;0.1611647730978438;0.08783017883463992;0.09382655257425354;0.0002929900995264991;0.0003239241876785411;0.0003520961872089535;0.0011071181665210075;0.02354493040971525;0.22901965093982757;6.15681619555718e-06;13.99956041375892;21.163099539543197;0.3609467311480114;0.42284164754687203;1958-08
6553.950667205823;21772.98422968055;0.007779687289392101;2.656957811025745;16.454870939479715;2.232273217414746;9.62093505863324;2981.703089702116;1284.4053336029115;78.6413738374444;1.6996249494541045;2.3380795929370537;0.9651331041919397;0.4139454778272004;0.29635821202318374;0.14296906591184796;0.19525070764253943;0.03543772745653053;0.035828615716403826;0.00010673945275643617;0.00010821876263647392;0.00012322078447230084;0.00044615177247607496;0.006977692411376196;0.23649848699285617;7.383070494675832e-06;12.81486554791751;20.651012602776653;0.4139454778272004;0.5193119010665973;1958-09
6553.950667205823;21772.98422968055;0.10222238889686029;2.175581440851519;10.174572805655924;2.7182258716721237;6.742540863910883;2802.2857864941366;763.8553751483767;82.17234291640035;1.0994218201740085;1.2932053272113013;1.1783275504480648;0.5791685330602768;0.27581837066120557;0.4406825978633761;0.2033719003952363;0.5696682232628517;0.5668324354643047;0.0027934792533555954;0.0028197533360291146;0.0030964285248424924;0.014794946714842883;0.07416452525990373;0.2596710310058307;0.0002570438151389849;7.534853514733313;13.471509398275568;0.5791685330602768;0.672940396252389;1958-10
6553.950667205823;21772.98422968055;0.18452149885429303;2.082787437660062;5.503979983825314;2.0989250572853484;5.228190851192883;2714.1114678528106;393.74131250842436;87.45494271465158;0.4462690389540369;0.6079229006604664;1.820930718425664;0.7025961618816552;-0.03331902210540504;0.6099993260547243;0.23117670845127375;3.2615985981938267;3.2503699959563286;0.014956277800242621;0.015056186817630407;0.015534927213910232;0.048229545760884215;0.12155950936783932;0.2760457002291414;0.0010761827739587545;3.7858993799703464;7.5419197331176715;0.7025961618816552;0.7203462576133272;1958-11
6553.950667205823;21772.98422968055;0.4683080495154116;3.5945778928557455;4.367622255847019;3.342852158146694;4.671562174712704;2584.1445941979837;336.1090858693242;83.40047350090657;0.40569440277578495;0.6854297379439886;3.6570777298044685;0.8318999484757966;-0.16227742848571017;1.2620260099396057;0.5976096682884834;8.846401458330616;8.690739665810105;0.03648073712221019;0.03598841031527595;0.0377449128001774;0.06749279313358465;0.2622105839844514;0.2901890253446904;0.005034863623912448;2.450337190039524;6.604763053885186;0.8318999484757966;0.8921906006963457;1958-12
6553.950667205823;21772.98422968055;1.0465798364269596;2.140778145911326;2.475580788646414;3.60802603602781;3.9276401295279335;2443.838752396854;458.6476357564927;80.34026518659589;0.4582878963776528;0.8054964585262774;2.728990516937767;0.9484612851049398;0.4579177765023545;1.8466069029388361;0.5510314623742875;26.839942018966127;26.67134112935836;0.10608972711738388;0.10592995969372447;0.10987354721312759;0.20566798846901374;0.7830325580788646;0.3048295592397897;0.007735012326676493;0.23355888759897214;5.009694376687581;0.9484612851049398;0.982339557146608;1959-01
6553.950667205823;21772.98422968055;0.1406331234475189;0.4067550979146207;3.7351911356940675;1.971880957194847;4.139831382502455;2394.5160327970657;894.4297097943504;78.9743959765467;0.6143124314019986;1.0512011871064642;-0.06694912194558374;0.8421884567615966;-0.43265011047888624;0.8510704898619376;0.19632531338455317;29.50525135751834;29.624734273005604;0.08763871237941194;0.08851204436485471;0.08927518629772976;0.11356326901969846;0.37176325746635086;0.29043791158800764;0.007410093293281729;0.4086054387383744;7.6856539916815905;0.8421884567615966;0.9579742327939118;1959-02
6553.950667205823;21772.98422968055;0.22100230880607336;2.456233450295449;7.772214105892021;2.783334855145246;5.406292778132867;2619.992157233607;910.2006437264391;78.42032923313724;1.0601176578010254;1.384763184326207;1.617034619046998;0.8114687169821165;-0.5976343444686485;0.8086019331359325;0.4155016109466105;24.532480140354537;24.63357780154703;0.06316586228036992;0.06351289083390944;0.06417313436729583;0.062484510128745285;0.39654918278700285;0.2907475868411098;0.0024613014100674383;4.67513141932875;11.191025331646296;0.8114687169821165;0.8593519716858663;1959-03
6553.950667205823;21772.98422968055;0.347456530529721;3.3045329559239787;9.352428561800782;3.4901947701846607;5.675273561126836;2671.300388866424;1310.0810217010378;74.33458013209328;1.938344790403019;2.107701846610055;1.7135766275778406;0.8039909859819382;0.16876202992317024;0.930809408276048;0.432923574605742;21.22409455452217;21.344108033427684;0.05381619153524734;0.054488327267825855;0.05544784000539157;0.04492182234802534;0.42719571370804693;0.2909402345329559;0.0012494069281574337;5.802752055533091;12.891640045828279;0.8039909859819382;0.865886327388315;1959-04
6553.950667205823;21772.98422968055;0.04329696202861876;1.75546808760419;13.077435333863795;2.46073920926653;7.240085751927266;2760.199788685546;1849.1803327550447;73.7421125575571;2.6417593884924933;2.9868574149198444;-0.8430122745000848;0.751312269282444;0.3966119216571227;1.0565957502315328;0.3046205470696425;14.134097282913531;14.504889907778198;0.03213983603563649;0.03325418063472601;0.033364908756505746;0.026924005061111617;0.5790159529368796;0.28469838448795376;0.0007174745313906316;9.179408254307814;17.079063237807027;0.751312269282444;0.8007249506819211;1959-05
6553.950667205823;21772.98422968055;0.02111234667744979;2.3179913061059443;16.25901031136272;2.526662286022375;8.628584735139507;2895.3345939479714;2038.9647081816954;71.66708990429977;2.8435031675427953;3.703655142202453;-0.5043779485105809;0.5365698207305567;-0.13267939075347082;0.4164213505863324;0.19046367434964281;2.6685051893786222;2.7952382396549402;0.00546189513411511;0.005739499932605472;0.0057791548726243425;0.006057420137484836;0.20520285752796874;0.25452401267017116;0.00024928224828143955;12.3734809273487;20.251314193287506;0.5365698207305567;0.6248698081605305;1959-06
6553.950667205823;21772.98422968055;0.00834855145246077;1.125147724456387;19.726995747622713;2.393557191865698;9.77825905586789;2995.085107222519;2313.2504281726515;66.40154572609994;2.3869500280448195;4.764848753636043;-1.2534606002895792;0.3705564157416224;-0.2208283493993191;0.1705105461565553;0.057144906930331446;0.5346868763288679;0.5613105409389144;0.0011370445977851116;0.0012199105174595308;0.001234585132332416;0.0013024535956067463;0.04617122992838788;0.23117973142193757;4.7333785528873125e-05;15.116495245424781;24.3705398953863;0.3705564157416224;0.45458968321670906;1959-07
6553.950667205823;21772.98422968055;0.009768075864497868;2.020258794985847;17.829932953315158;2.3362899964780923;9.438034403819314;2955.173800268709;1824.7347970989917;71.50968981125183;1.9713610216140773;3.520608376922375;0.05865052241628947;0.3175045589136872;-0.2892435855627878;0.07895627616972986;0.09073118714373296;0.15568722851962485;0.16262440812386678;0.0003605259381970442;0.0003975679271617338;0.00041007722108448667;0.0008188435099069955;0.016387631582380026;0.2231527007813417;1.723125888629456e-05;13.507545360865084;22.222179212918878;0.3175045589136872;0.39458541850471407;1959-08
6553.950667205823;21772.98422968055;0.0067263108235611265;1.7639284270117268;16.315572516511658;1.9764607763849575;8.57419952486858;2887.764714584176;1426.6009229680549;71.57047412050142;1.2538061059441974;2.751255897021162;0.5168334681223885;0.32093826661275104;-0.3194903288852945;0.10490969133306376;0.12306948375791885;0.083572246933549;0.08587781372152581;0.00018399042997708587;0.00019881722604124543;0.00020649683245720448;0.0005610594419733117;0.007888529451408546;0.22341462798220782;1.6828413532821134e-05;11.712193354899583;21.42761086399784;0.32093826661275104;0.5124436195541157;1959-09
6553.950667205823;21772.98422968055;0.20539471452982533;2.9928625934283817;10.939267638887076;2.5598196000678293;6.561872174321381;2719.850740252795;868.4587271565161;76.97510565722709;0.9986545008674329;1.5762196235472132;2.1996057420137487;0.41501157664062194;-0.7709028214392862;0.28802486205862016;0.24194298422968055;0.8115306601620077;0.7841605468087604;0.004064421559291966;0.003959152394244943;0.004480932783741831;0.01707244694311467;0.11630708425185553;0.2360847149211484;0.00015245946545269556;7.458572583906188;15.267011139663202;0.41501157664062194;0.5271228503974639;1959-10
6553.950667205823;21772.98422968055;0.1950572853484297;2.4427911443590777;5.798560452891225;2.7166026418654807;5.030380004043672;2620.231710136137;457.9448810486589;82.9248493732309;0.5282285348429707;0.8295545221727996;2.1095578918991778;0.6149526115379431;-0.543982716673406;0.534582153929101;0.290191063485645;4.31123298288179;4.290340679336838;0.019396909960911174;0.019459030866693625;0.020169109718290876;0.05460574201374848;0.12916599272139104;0.2631358707372961;0.001494500606550748;3.7682433616390347;8.349700094352338;0.6149526115379431;0.7075685450531917;1959-11
6553.950667205823;21772.98422968055;0.7400988742939879;4.270893390553462;5.120400975698837;3.869634308597368;4.889417098209044;2666.712763653914;279.4853579953824;84.18436566531443;0.5339896690711294;0.7114341338063995;4.4768868293701;0.814634755357865;-0.38803735178638976;1.8951932483727485;0.6930236880894304;13.234569479409885;12.999706833805096;0.05512223301984008;0.05452238041819392;0.05674334424689876;0.0873054798272961;0.3172136493484471;0.2900586788933384;0.0028831248451012875;3.312001226145598;7.085160377235433;0.814634755357865;0.9452162569140456;1959-12
6553.950667205823;21772.98422968055;0.6211141619816599;1.9577495010630945;2.432636017374744;3.1681776084943194;4.210764110457457;2477.5277526316477;404.5851290713904;81.64676343216415;0.31997802068794595;0.6746582445247381;2.258850749383666;0.8935838866206646;-0.15270904151937703;1.4401005048067517;0.5260888564235682;28.605211118792635;28.57508869989434;0.10410152550774167;0.10458769875950588;0.10746050898086432;0.24615166377522402;0.6341918526538226;0.29355532982012184;0.011156604228897905;0.28256460091569596;4.827608494319294;0.8935838866206646;0.942169854820897;1960-01
6553.950667205823;21772.98422968055;0.7625758188435099;1.9911760809849826;4.1991846424139325;3.063854804300236;4.360409195169904;2480.4149549618637;586.2964739880364;78.40509816361532;0.5127051466179567;0.9513026897388346;2.240988189690032;0.9061101307918624;-0.019091205711337617;1.334817407309285;0.4852277005451984;36.46435642874074;36.394793075560884;0.11812287532941981;0.1185501868455178;0.1209911562112191;0.1296205920493049;0.5898967469358729;0.2982520915543037;0.008300964206534015;1.6335945452263758;7.139538393965169;0.9061101307918624;0.9369461039088899;1960-02
6553.950667205823;21772.98422968055;0.3334059455017414;2.6538829030953655;7.149514759401536;2.7706132684606652;5.180557038597498;2606.325859606329;943.326230058829;78.02596624186374;1.1244322554556958;1.3927846549182787;1.8627496315041154;0.9141049267573667;0.4742560785515829;1.6790378018079126;0.4805796146772237;43.193401640948046;43.24276574097022;0.12231694885407564;0.12283336811760562;0.12412328307005986;0.07926835631269322;0.38835520394453643;0.3043747700977003;0.003550744818230437;4.326938027470879;10.292466704929366;0.9141049267573667;0.9767198498784603;1960-03
